commit_hash,commit_date,author,file_path,is_fix_like,snapshot_path
9ac3ef59f9538cfb520e3607af743532434d1755,2021-12-27T19:04:59+01:00,Hasan Ramezani,django/db/backends/oracle/base.py,1,snapshots\9ac3ef59f9538cfb520e3607af743532434d1755\django\db\backends\oracle\base.py
9ac3ef59f9538cfb520e3607af743532434d1755,2021-12-27T19:04:59+01:00,Hasan Ramezani,django/db/backends/oracle/features.py,1,snapshots\9ac3ef59f9538cfb520e3607af743532434d1755\django\db\backends\oracle\features.py
9ac3ef59f9538cfb520e3607af743532434d1755,2021-12-27T19:04:59+01:00,Hasan Ramezani,django/db/backends/postgresql/base.py,1,snapshots\9ac3ef59f9538cfb520e3607af743532434d1755\django\db\backends\postgresql\base.py
9ac3ef59f9538cfb520e3607af743532434d1755,2021-12-27T19:04:59+01:00,Hasan Ramezani,django/db/backends/postgresql/features.py,1,snapshots\9ac3ef59f9538cfb520e3607af743532434d1755\django\db\backends\postgresql\features.py
9ac3ef59f9538cfb520e3607af743532434d1755,2021-12-27T19:04:59+01:00,Hasan Ramezani,django/db/backends/sqlite3/base.py,1,snapshots\9ac3ef59f9538cfb520e3607af743532434d1755\django\db\backends\sqlite3\base.py
9ac3ef59f9538cfb520e3607af743532434d1755,2021-12-27T19:04:59+01:00,Hasan Ramezani,django/db/backends/sqlite3/features.py,1,snapshots\9ac3ef59f9538cfb520e3607af743532434d1755\django\db\backends\sqlite3\features.py
9ac3ef59f9538cfb520e3607af743532434d1755,2021-12-27T19:04:59+01:00,Hasan Ramezani,tests/backends/base/test_base.py,1,snapshots\9ac3ef59f9538cfb520e3607af743532434d1755\tests\backends\base\test_base.py
9ac3ef59f9538cfb520e3607af743532434d1755,2021-12-27T19:04:59+01:00,Hasan Ramezani,tests/backends/mysql/tests.py,1,snapshots\9ac3ef59f9538cfb520e3607af743532434d1755\tests\backends\mysql\tests.py
9ac3ef59f9538cfb520e3607af743532434d1755,2021-12-27T19:04:59+01:00,Hasan Ramezani,tests/backends/oracle/tests.py,1,snapshots\9ac3ef59f9538cfb520e3607af743532434d1755\tests\backends\oracle\tests.py
9ac3ef59f9538cfb520e3607af743532434d1755,2021-12-27T19:04:59+01:00,Hasan Ramezani,tests/backends/postgresql/tests.py,1,snapshots\9ac3ef59f9538cfb520e3607af743532434d1755\tests\backends\postgresql\tests.py
9ac3ef59f9538cfb520e3607af743532434d1755,2021-12-27T19:04:59+01:00,Hasan Ramezani,tests/backends/sqlite/tests.py,1,snapshots\9ac3ef59f9538cfb520e3607af743532434d1755\tests\backends\sqlite\tests.py
fac3dd7f390d372736e05974cc5c3ef1a3768fbb,2022-02-19T19:36:01+00:00,David Smith,django/utils/version.py,1,snapshots\fac3dd7f390d372736e05974cc5c3ef1a3768fbb\django\utils\version.py
fac3dd7f390d372736e05974cc5c3ef1a3768fbb,2022-02-19T19:36:01+00:00,David Smith,tests/mail/tests.py,1,snapshots\fac3dd7f390d372736e05974cc5c3ef1a3768fbb\tests\mail\tests.py
e559070a7a1aa70eaf97686da6e8116c3c7b08fd,2022-02-18T21:22:50+01:00,saeedblanchette,django/utils/deprecation.py,1,snapshots\e559070a7a1aa70eaf97686da6e8116c3c7b08fd\django\utils\deprecation.py
e559070a7a1aa70eaf97686da6e8116c3c7b08fd,2022-02-18T21:22:50+01:00,saeedblanchette,tests/deprecation/tests.py,1,snapshots\e559070a7a1aa70eaf97686da6e8116c3c7b08fd\tests\deprecation\tests.py
1299bc33e131a3c44b544b58c706bc998c4228ed,2022-02-21T07:54:47+01:00,Mariusz Felisiak,django/core/checks/security/csrf.py,1,snapshots\1299bc33e131a3c44b544b58c706bc998c4228ed\django\core\checks\security\csrf.py
1299bc33e131a3c44b544b58c706bc998c4228ed,2022-02-21T07:54:47+01:00,Mariusz Felisiak,django/core/checks/security/sessions.py,1,snapshots\1299bc33e131a3c44b544b58c706bc998c4228ed\django\core\checks\security\sessions.py
1299bc33e131a3c44b544b58c706bc998c4228ed,2022-02-21T07:54:47+01:00,Mariusz Felisiak,tests/check_framework/test_security.py,1,snapshots\1299bc33e131a3c44b544b58c706bc998c4228ed\tests\check_framework\test_security.py
b626c5a9798b045b655d085d59efdd60b5d7a0e3,2022-02-21T09:46:39+01:00,Mariusz Felisiak,django/utils/html.py,0,snapshots\b626c5a9798b045b655d085d59efdd60b5d7a0e3\django\utils\html.py
659d2421c7adbbcd205604002d521d82d6b0b465,2022-02-18T20:27:05+01:00,Theo Alexiou,django/utils/safestring.py,1,snapshots\659d2421c7adbbcd205604002d521d82d6b0b465\django\utils\safestring.py
659d2421c7adbbcd205604002d521d82d6b0b465,2022-02-18T20:27:05+01:00,Theo Alexiou,tests/utils_tests/test_safestring.py,1,snapshots\659d2421c7adbbcd205604002d521d82d6b0b465\tests\utils_tests\test_safestring.py
b7f263551c64e3f80544892e314ed5b0b22cc7c8,2022-02-21T03:28:19+02:00,nabil-rady,django/db/backends/oracle/features.py,1,snapshots\b7f263551c64e3f80544892e314ed5b0b22cc7c8\django\db\backends\oracle\features.py
b7f263551c64e3f80544892e314ed5b0b22cc7c8,2022-02-21T03:28:19+02:00,nabil-rady,django/db/backends/postgresql/operations.py,1,snapshots\b7f263551c64e3f80544892e314ed5b0b22cc7c8\django\db\backends\postgresql\operations.py
b7f263551c64e3f80544892e314ed5b0b22cc7c8,2022-02-21T03:28:19+02:00,nabil-rady,tests/db_functions/datetime/test_extract_trunc.py,1,snapshots\b7f263551c64e3f80544892e314ed5b0b22cc7c8\tests\db_functions\datetime\test_extract_trunc.py
7ba6ebe9149ae38257d70100e8bfbfd0da189862,2022-01-14T12:44:17+00:00,Albert Defler,django/db/models/fields/related_descriptors.py,1,snapshots\7ba6ebe9149ae38257d70100e8bfbfd0da189862\django\db\models\fields\related_descriptors.py
7ba6ebe9149ae38257d70100e8bfbfd0da189862,2022-01-14T12:44:17+00:00,Albert Defler,tests/many_to_one/tests.py,1,snapshots\7ba6ebe9149ae38257d70100e8bfbfd0da189862\tests\many_to_one\tests.py
7ba6ebe9149ae38257d70100e8bfbfd0da189862,2022-01-14T12:44:17+00:00,Albert Defler,tests/many_to_one_null/tests.py,1,snapshots\7ba6ebe9149ae38257d70100e8bfbfd0da189862\tests\many_to_one_null\tests.py
7ba6ebe9149ae38257d70100e8bfbfd0da189862,2022-01-14T12:44:17+00:00,Albert Defler,tests/null_queries/tests.py,1,snapshots\7ba6ebe9149ae38257d70100e8bfbfd0da189862\tests\null_queries\tests.py
847f46e9bf88964484c8b76a10af753ea1018311,2022-02-22T09:29:38+00:00,Nick Pope,tests/admin_filters/tests.py,0,snapshots\847f46e9bf88964484c8b76a10af753ea1018311\tests\admin_filters\tests.py
847f46e9bf88964484c8b76a10af753ea1018311,2022-02-22T09:29:38+00:00,Nick Pope,tests/admin_inlines/tests.py,0,snapshots\847f46e9bf88964484c8b76a10af753ea1018311\tests\admin_inlines\tests.py
847f46e9bf88964484c8b76a10af753ea1018311,2022-02-22T09:29:38+00:00,Nick Pope,tests/admin_views/test_actions.py,0,snapshots\847f46e9bf88964484c8b76a10af753ea1018311\tests\admin_views\test_actions.py
847f46e9bf88964484c8b76a10af753ea1018311,2022-02-22T09:29:38+00:00,Nick Pope,tests/admin_views/tests.py,0,snapshots\847f46e9bf88964484c8b76a10af753ea1018311\tests\admin_views\tests.py
847f46e9bf88964484c8b76a10af753ea1018311,2022-02-22T09:29:38+00:00,Nick Pope,tests/aggregation/tests.py,0,snapshots\847f46e9bf88964484c8b76a10af753ea1018311\tests\aggregation\tests.py
847f46e9bf88964484c8b76a10af753ea1018311,2022-02-22T09:29:38+00:00,Nick Pope,tests/aggregation_regress/tests.py,0,snapshots\847f46e9bf88964484c8b76a10af753ea1018311\tests\aggregation_regress\tests.py
847f46e9bf88964484c8b76a10af753ea1018311,2022-02-22T09:29:38+00:00,Nick Pope,tests/auth_tests/test_models.py,0,snapshots\847f46e9bf88964484c8b76a10af753ea1018311\tests\auth_tests\test_models.py
847f46e9bf88964484c8b76a10af753ea1018311,2022-02-22T09:29:38+00:00,Nick Pope,tests/backends/sqlite/tests.py,0,snapshots\847f46e9bf88964484c8b76a10af753ea1018311\tests\backends\sqlite\tests.py
847f46e9bf88964484c8b76a10af753ea1018311,2022-02-22T09:29:38+00:00,Nick Pope,tests/basic/tests.py,0,snapshots\847f46e9bf88964484c8b76a10af753ea1018311\tests\basic\tests.py
847f46e9bf88964484c8b76a10af753ea1018311,2022-02-22T09:29:38+00:00,Nick Pope,tests/cache/tests.py,0,snapshots\847f46e9bf88964484c8b76a10af753ea1018311\tests\cache\tests.py
847f46e9bf88964484c8b76a10af753ea1018311,2022-02-22T09:29:38+00:00,Nick Pope,tests/custom_columns/tests.py,0,snapshots\847f46e9bf88964484c8b76a10af753ea1018311\tests\custom_columns\tests.py
847f46e9bf88964484c8b76a10af753ea1018311,2022-02-22T09:29:38+00:00,Nick Pope,tests/defer/tests.py,0,snapshots\847f46e9bf88964484c8b76a10af753ea1018311\tests\defer\tests.py
847f46e9bf88964484c8b76a10af753ea1018311,2022-02-22T09:29:38+00:00,Nick Pope,tests/defer_regress/tests.py,0,snapshots\847f46e9bf88964484c8b76a10af753ea1018311\tests\defer_regress\tests.py
847f46e9bf88964484c8b76a10af753ea1018311,2022-02-22T09:29:38+00:00,Nick Pope,tests/expressions_case/tests.py,0,snapshots\847f46e9bf88964484c8b76a10af753ea1018311\tests\expressions_case\tests.py
847f46e9bf88964484c8b76a10af753ea1018311,2022-02-22T09:29:38+00:00,Nick Pope,tests/extra_regress/tests.py,0,snapshots\847f46e9bf88964484c8b76a10af753ea1018311\tests\extra_regress\tests.py
847f46e9bf88964484c8b76a10af753ea1018311,2022-02-22T09:29:38+00:00,Nick Pope,tests/foreign_object/tests.py,0,snapshots\847f46e9bf88964484c8b76a10af753ea1018311\tests\foreign_object\tests.py
847f46e9bf88964484c8b76a10af753ea1018311,2022-02-22T09:29:38+00:00,Nick Pope,tests/get_earliest_or_latest/tests.py,0,snapshots\847f46e9bf88964484c8b76a10af753ea1018311\tests\get_earliest_or_latest\tests.py
847f46e9bf88964484c8b76a10af753ea1018311,2022-02-22T09:29:38+00:00,Nick Pope,tests/gis_tests/geoapp/test_functions.py,0,snapshots\847f46e9bf88964484c8b76a10af753ea1018311\tests\gis_tests\geoapp\test_functions.py
847f46e9bf88964484c8b76a10af753ea1018311,2022-02-22T09:29:38+00:00,Nick Pope,tests/gis_tests/geoapp/test_serializers.py,0,snapshots\847f46e9bf88964484c8b76a10af753ea1018311\tests\gis_tests\geoapp\test_serializers.py
847f46e9bf88964484c8b76a10af753ea1018311,2022-02-22T09:29:38+00:00,Nick Pope,tests/gis_tests/geoapp/tests.py,0,snapshots\847f46e9bf88964484c8b76a10af753ea1018311\tests\gis_tests\geoapp\tests.py
847f46e9bf88964484c8b76a10af753ea1018311,2022-02-22T09:29:38+00:00,Nick Pope,tests/gis_tests/relatedapp/tests.py,0,snapshots\847f46e9bf88964484c8b76a10af753ea1018311\tests\gis_tests\relatedapp\tests.py
847f46e9bf88964484c8b76a10af753ea1018311,2022-02-22T09:29:38+00:00,Nick Pope,tests/model_fields/test_booleanfield.py,0,snapshots\847f46e9bf88964484c8b76a10af753ea1018311\tests\model_fields\test_booleanfield.py
847f46e9bf88964484c8b76a10af753ea1018311,2022-02-22T09:29:38+00:00,Nick Pope,tests/model_forms/tests.py,0,snapshots\847f46e9bf88964484c8b76a10af753ea1018311\tests\model_forms\tests.py
847f46e9bf88964484c8b76a10af753ea1018311,2022-02-22T09:29:38+00:00,Nick Pope,tests/model_formsets_regress/tests.py,0,snapshots\847f46e9bf88964484c8b76a10af753ea1018311\tests\model_formsets_regress\tests.py
847f46e9bf88964484c8b76a10af753ea1018311,2022-02-22T09:29:38+00:00,Nick Pope,tests/model_inheritance_regress/tests.py,0,snapshots\847f46e9bf88964484c8b76a10af753ea1018311\tests\model_inheritance_regress\tests.py
847f46e9bf88964484c8b76a10af753ea1018311,2022-02-22T09:29:38+00:00,Nick Pope,tests/multiple_database/tests.py,0,snapshots\847f46e9bf88964484c8b76a10af753ea1018311\tests\multiple_database\tests.py
847f46e9bf88964484c8b76a10af753ea1018311,2022-02-22T09:29:38+00:00,Nick Pope,tests/one_to_one/tests.py,0,snapshots\847f46e9bf88964484c8b76a10af753ea1018311\tests\one_to_one\tests.py
847f46e9bf88964484c8b76a10af753ea1018311,2022-02-22T09:29:38+00:00,Nick Pope,tests/ordering/tests.py,0,snapshots\847f46e9bf88964484c8b76a10af753ea1018311\tests\ordering\tests.py
847f46e9bf88964484c8b76a10af753ea1018311,2022-02-22T09:29:38+00:00,Nick Pope,tests/postgres_tests/test_array.py,0,snapshots\847f46e9bf88964484c8b76a10af753ea1018311\tests\postgres_tests\test_array.py
847f46e9bf88964484c8b76a10af753ea1018311,2022-02-22T09:29:38+00:00,Nick Pope,tests/prefetch_related/tests.py,0,snapshots\847f46e9bf88964484c8b76a10af753ea1018311\tests\prefetch_related\tests.py
847f46e9bf88964484c8b76a10af753ea1018311,2022-02-22T09:29:38+00:00,Nick Pope,tests/proxy_model_inheritance/tests.py,0,snapshots\847f46e9bf88964484c8b76a10af753ea1018311\tests\proxy_model_inheritance\tests.py
847f46e9bf88964484c8b76a10af753ea1018311,2022-02-22T09:29:38+00:00,Nick Pope,tests/queries/test_explain.py,0,snapshots\847f46e9bf88964484c8b76a10af753ea1018311\tests\queries\test_explain.py
847f46e9bf88964484c8b76a10af753ea1018311,2022-02-22T09:29:38+00:00,Nick Pope,tests/queries/test_qs_combinators.py,0,snapshots\847f46e9bf88964484c8b76a10af753ea1018311\tests\queries\test_qs_combinators.py
847f46e9bf88964484c8b76a10af753ea1018311,2022-02-22T09:29:38+00:00,Nick Pope,tests/queries/tests.py,0,snapshots\847f46e9bf88964484c8b76a10af753ea1018311\tests\queries\tests.py
847f46e9bf88964484c8b76a10af753ea1018311,2022-02-22T09:29:38+00:00,Nick Pope,tests/select_for_update/tests.py,0,snapshots\847f46e9bf88964484c8b76a10af753ea1018311\tests\select_for_update\tests.py
847f46e9bf88964484c8b76a10af753ea1018311,2022-02-22T09:29:38+00:00,Nick Pope,tests/select_related/tests.py,0,snapshots\847f46e9bf88964484c8b76a10af753ea1018311\tests\select_related\tests.py
847f46e9bf88964484c8b76a10af753ea1018311,2022-02-22T09:29:38+00:00,Nick Pope,tests/select_related_regress/tests.py,0,snapshots\847f46e9bf88964484c8b76a10af753ea1018311\tests\select_related_regress\tests.py
847f46e9bf88964484c8b76a10af753ea1018311,2022-02-22T09:29:38+00:00,Nick Pope,tests/serializers/tests.py,0,snapshots\847f46e9bf88964484c8b76a10af753ea1018311\tests\serializers\tests.py
847f46e9bf88964484c8b76a10af753ea1018311,2022-02-22T09:29:38+00:00,Nick Pope,tests/servers/tests.py,0,snapshots\847f46e9bf88964484c8b76a10af753ea1018311\tests\servers\tests.py
847f46e9bf88964484c8b76a10af753ea1018311,2022-02-22T09:29:38+00:00,Nick Pope,tests/sites_framework/tests.py,0,snapshots\847f46e9bf88964484c8b76a10af753ea1018311\tests\sites_framework\tests.py
847f46e9bf88964484c8b76a10af753ea1018311,2022-02-22T09:29:38+00:00,Nick Pope,tests/test_utils/tests.py,0,snapshots\847f46e9bf88964484c8b76a10af753ea1018311\tests\test_utils\tests.py
847f46e9bf88964484c8b76a10af753ea1018311,2022-02-22T09:29:38+00:00,Nick Pope,tests/timezones/tests.py,0,snapshots\847f46e9bf88964484c8b76a10af753ea1018311\tests\timezones\tests.py
7c318a8bdd66f8c5241864c9970dddb525d0ca4c,2022-01-01T23:33:08+01:00,David Wobrock,django/core/management/commands/optimizemigration.py,1,snapshots\7c318a8bdd66f8c5241864c9970dddb525d0ca4c\django\core\management\commands\optimizemigration.py
7c318a8bdd66f8c5241864c9970dddb525d0ca4c,2022-01-01T23:33:08+01:00,David Wobrock,tests/migrations/test_commands.py,1,snapshots\7c318a8bdd66f8c5241864c9970dddb525d0ca4c\tests\migrations\test_commands.py
7c318a8bdd66f8c5241864c9970dddb525d0ca4c,2022-01-01T23:33:08+01:00,David Wobrock,tests/migrations/test_migrations_manual_porting/0003_third.py,1,snapshots\7c318a8bdd66f8c5241864c9970dddb525d0ca4c\tests\migrations\test_migrations_manual_porting\0003_third.py
7c318a8bdd66f8c5241864c9970dddb525d0ca4c,2022-01-01T23:33:08+01:00,David Wobrock,tests/migrations/test_migrations_manual_porting/0004_fourth.py,1,snapshots\7c318a8bdd66f8c5241864c9970dddb525d0ca4c\tests\migrations\test_migrations_manual_porting\0004_fourth.py
7fd2deb3e86a021b3108027d786d45657243532c,2022-02-22T14:26:51-05:00,Collin Anderson,django/utils/formats.py,1,snapshots\7fd2deb3e86a021b3108027d786d45657243532c\django\utils\formats.py
d11944be3466ce8e874474949134811ed6e90e92,2022-02-23T07:29:15+01:00,Mariusz Felisiak,django/core/management/commands/optimizemigration.py,1,snapshots\d11944be3466ce8e874474949134811ed6e90e92\django\core\management\commands\optimizemigration.py
d11944be3466ce8e874474949134811ed6e90e92,2022-02-23T07:29:15+01:00,Mariusz Felisiak,django/core/management/commands/squashmigrations.py,1,snapshots\d11944be3466ce8e874474949134811ed6e90e92\django\core\management\commands\squashmigrations.py
d11944be3466ce8e874474949134811ed6e90e92,2022-02-23T07:29:15+01:00,Mariusz Felisiak,tests/migrations/test_commands.py,1,snapshots\d11944be3466ce8e874474949134811ed6e90e92\tests\migrations\test_commands.py
ae91ecf6a1037fb67d14841b66ac19d4c2ccc4ac,2022-02-23T11:34:22+01:00,Valz,django/db/backends/base/creation.py,1,snapshots\ae91ecf6a1037fb67d14841b66ac19d4c2ccc4ac\django\db\backends\base\creation.py
ae91ecf6a1037fb67d14841b66ac19d4c2ccc4ac,2022-02-23T11:34:22+01:00,Valz,django/test/runner.py,1,snapshots\ae91ecf6a1037fb67d14841b66ac19d4c2ccc4ac\django\test\runner.py
fe7dbef5867c577995f0fc849d8dfdb8f2e6bbfa,2022-02-23T14:16:36+01:00,mgaligniana,tests/admin_views/test_prevent_double_submission.py,1,snapshots\fe7dbef5867c577995f0fc849d8dfdb8f2e6bbfa\tests\admin_views\test_prevent_double_submission.py
3de787a70b6c140a3b1289a8ce12b17ebcb8a200,2022-02-23T19:15:22+00:00,Keryn Knight,django/utils/datastructures.py,1,snapshots\3de787a70b6c140a3b1289a8ce12b17ebcb8a200\django\utils\datastructures.py
7f4fc5cbd4c26e137a1abdd9bd603804ddc0e769,2022-02-23T11:41:37-08:00,Anders Kaseorg,django/contrib/postgres/indexes.py,1,snapshots\7f4fc5cbd4c26e137a1abdd9bd603804ddc0e769\django\contrib\postgres\indexes.py
7f4fc5cbd4c26e137a1abdd9bd603804ddc0e769,2022-02-23T11:41:37-08:00,Anders Kaseorg,tests/postgres_tests/test_indexes.py,1,snapshots\7f4fc5cbd4c26e137a1abdd9bd603804ddc0e769\tests\postgres_tests\test_indexes.py
18245b948bf7032a0b50d92a743eff822f5bc6a6,2022-02-24T09:55:02+01:00,Albert Defler,tests/model_inheritance_regress/tests.py,1,snapshots\18245b948bf7032a0b50d92a743eff822f5bc6a6\tests\model_inheritance_regress\tests.py
11cc227344de06ffd0ad7f07c4e4bdd18851adac,2022-01-10T19:04:24+05:30,Shubh1815,django/contrib/admin/widgets.py,1,snapshots\11cc227344de06ffd0ad7f07c4e4bdd18851adac\django\contrib\admin\widgets.py
11cc227344de06ffd0ad7f07c4e4bdd18851adac,2022-01-10T19:04:24+05:30,Shubh1815,tests/admin_widgets/tests.py,1,snapshots\11cc227344de06ffd0ad7f07c4e4bdd18851adac\tests\admin_widgets\tests.py
2b6a3baebe70e4d481dd256bdb774ac15e248540,2022-02-05T20:00:20+00:00,Albert Defler,django/db/models/fields/related_lookups.py,1,snapshots\2b6a3baebe70e4d481dd256bdb774ac15e248540\django\db\models\fields\related_lookups.py
2b6a3baebe70e4d481dd256bdb774ac15e248540,2022-02-05T20:00:20+00:00,Albert Defler,tests/queries/tests.py,1,snapshots\2b6a3baebe70e4d481dd256bdb774ac15e248540\tests\queries\tests.py
26c166c3b000ad829127046b1b107d9733a6a2ef,2022-02-25T22:01:27+01:00,Mariusz Felisiak,tests/schema/tests.py,0,snapshots\26c166c3b000ad829127046b1b107d9733a6a2ef\tests\schema\tests.py
c1d168be0fe7d848297253bdf2c5963dffda5af7,2022-02-26T20:55:21+05:30,Alokik Vijay,django/db/backends/mysql/features.py,1,snapshots\c1d168be0fe7d848297253bdf2c5963dffda5af7\django\db\backends\mysql\features.py
e0442a628eb480eac6a7888aed5a86f83499e299,2022-02-26T23:07:56+06:00,Dulalet,django/contrib/admin/options.py,1,snapshots\e0442a628eb480eac6a7888aed5a86f83499e299\django\contrib\admin\options.py
119f227aa62885f12cd7dd2558a62148d02adbb4,2022-02-27T08:26:16+05:30,Hrushikesh Vaidya,django/contrib/admin/options.py,1,snapshots\119f227aa62885f12cd7dd2558a62148d02adbb4\django\contrib\admin\options.py
119f227aa62885f12cd7dd2558a62148d02adbb4,2022-02-27T08:26:16+05:30,Hrushikesh Vaidya,tests/admin_widgets/tests.py,1,snapshots\119f227aa62885f12cd7dd2558a62148d02adbb4\tests\admin_widgets\tests.py
445b075def2c037b971518963b70ce13df5e88a2,2022-03-01T08:09:58+01:00,Mariusz Felisiak,django/contrib/admin/templatetags/admin_modify.py,1,snapshots\445b075def2c037b971518963b70ce13df5e88a2\django\contrib\admin\templatetags\admin_modify.py
445b075def2c037b971518963b70ce13df5e88a2,2022-03-01T08:09:58+01:00,Mariusz Felisiak,tests/admin_inlines/models.py,1,snapshots\445b075def2c037b971518963b70ce13df5e88a2\tests\admin_inlines\models.py
445b075def2c037b971518963b70ce13df5e88a2,2022-03-01T08:09:58+01:00,Mariusz Felisiak,tests/admin_inlines/tests.py,1,snapshots\445b075def2c037b971518963b70ce13df5e88a2\tests\admin_inlines\tests.py
d436554861b9b818994276d7bf110bf03aa565f5,2022-01-28T19:01:55+00:00,Nick Pope,django/db/backends/sqlite3/_functions.py,1,snapshots\d436554861b9b818994276d7bf110bf03aa565f5\django\db\backends\sqlite3\_functions.py
9bde906fb2b8f63f056284347c660a3fec92ef34,2022-02-09T16:05:23+00:00,Keryn Knight,tests/httpwrappers/tests.py,1,snapshots\9bde906fb2b8f63f056284347c660a3fec92ef34\tests\httpwrappers\tests.py
e0b197c63c7e11352305bc9d8a408309e67dcea6,2022-02-09T14:31:42+00:00,Keryn Knight,django/http/response.py,1,snapshots\e0b197c63c7e11352305bc9d8a408309e67dcea6\django\http\response.py
51f896fe25d0593abad2b3c55fd510c46ef57f05,2022-02-09T16:01:03+00:00,Keryn Knight,django/http/response.py,1,snapshots\51f896fe25d0593abad2b3c55fd510c46ef57f05\django\http\response.py
4b2f6ace5789768a5734b017b70b3dec31bb000c,2022-02-09T19:42:44+00:00,Keryn Knight,django/http/response.py,1,snapshots\4b2f6ace5789768a5734b017b70b3dec31bb000c\django\http\response.py
95b7d01d3856da323a610338aaa6882e82e4cc48,2022-02-23T16:30:19+00:00,Keryn Knight,django/http/response.py,1,snapshots\95b7d01d3856da323a610338aaa6882e82e4cc48\django\http\response.py
5659015d3c1828e96c9318903f72a82e047f07fa,2022-03-03T00:19:11-05:00,Collin Anderson,django/conf/__init__.py,0,snapshots\5659015d3c1828e96c9318903f72a82e047f07fa\django\conf\__init__.py
5659015d3c1828e96c9318903f72a82e047f07fa,2022-03-03T00:19:11-05:00,Collin Anderson,django/utils/functional.py,0,snapshots\5659015d3c1828e96c9318903f72a82e047f07fa\django\utils\functional.py
6d5709ce7dc37999a4d12c3ecf2a661afe097b2a,2021-08-02T12:05:13+01:00,Keryn Knight,django/db/models/sql/query.py,1,snapshots\6d5709ce7dc37999a4d12c3ecf2a661afe097b2a\django\db\models\sql\query.py
24cc51f8fb62102a67d16cef1e0748d45afe25f4,2021-11-24T11:58:13+00:00,Keryn Knight,django/db/models/sql/query.py,1,snapshots\24cc51f8fb62102a67d16cef1e0748d45afe25f4\django\db\models\sql\query.py
b811364421c8eea0cf06459462cf1fd58184773b,2022-03-03T17:28:57+00:00,Adam Johnson,django/contrib/staticfiles/storage.py,1,snapshots\b811364421c8eea0cf06459462cf1fd58184773b\django\contrib\staticfiles\storage.py
b811364421c8eea0cf06459462cf1fd58184773b,2022-03-03T17:28:57+00:00,Adam Johnson,tests/staticfiles_tests/test_storage.py,1,snapshots\b811364421c8eea0cf06459462cf1fd58184773b\tests\staticfiles_tests\test_storage.py
a46bc327e70f81b66800780edf3830f6137a89e3,2022-03-04T09:51:52+01:00,Mariusz Felisiak,tests/aggregation_regress/tests.py,1,snapshots\a46bc327e70f81b66800780edf3830f6137a89e3\tests\aggregation_regress\tests.py
795da6306a048b18c0158496b0d49e8e4f197a32,2022-03-04T11:21:05+01:00,Mariusz Felisiak,django/db/backends/base/creation.py,1,snapshots\795da6306a048b18c0158496b0d49e8e4f197a32\django\db\backends\base\creation.py
c6b4d62fa2c7f73b87f6ae7e8cf1d64ee5312dc5,2021-07-02T15:09:13-05:00,Ryan Heard,django/db/backends/base/features.py,1,snapshots\c6b4d62fa2c7f73b87f6ae7e8cf1d64ee5312dc5\django\db\backends\base\features.py
c6b4d62fa2c7f73b87f6ae7e8cf1d64ee5312dc5,2021-07-02T15:09:13-05:00,Ryan Heard,django/db/backends/mysql/features.py,1,snapshots\c6b4d62fa2c7f73b87f6ae7e8cf1d64ee5312dc5\django\db\backends\mysql\features.py
c6b4d62fa2c7f73b87f6ae7e8cf1d64ee5312dc5,2021-07-02T15:09:13-05:00,Ryan Heard,django/db/models/expressions.py,1,snapshots\c6b4d62fa2c7f73b87f6ae7e8cf1d64ee5312dc5\django\db\models\expressions.py
c6b4d62fa2c7f73b87f6ae7e8cf1d64ee5312dc5,2021-07-02T15:09:13-05:00,Ryan Heard,django/db/models/query.py,1,snapshots\c6b4d62fa2c7f73b87f6ae7e8cf1d64ee5312dc5\django\db\models\query.py
c6b4d62fa2c7f73b87f6ae7e8cf1d64ee5312dc5,2021-07-02T15:09:13-05:00,Ryan Heard,django/db/models/query_utils.py,1,snapshots\c6b4d62fa2c7f73b87f6ae7e8cf1d64ee5312dc5\django\db\models\query_utils.py
c6b4d62fa2c7f73b87f6ae7e8cf1d64ee5312dc5,2021-07-02T15:09:13-05:00,Ryan Heard,django/db/models/sql/__init__.py,1,snapshots\c6b4d62fa2c7f73b87f6ae7e8cf1d64ee5312dc5\django\db\models\sql\__init__.py
c6b4d62fa2c7f73b87f6ae7e8cf1d64ee5312dc5,2021-07-02T15:09:13-05:00,Ryan Heard,django/db/models/sql/where.py,1,snapshots\c6b4d62fa2c7f73b87f6ae7e8cf1d64ee5312dc5\django\db\models\sql\where.py
c6b4d62fa2c7f73b87f6ae7e8cf1d64ee5312dc5,2021-07-02T15:09:13-05:00,Ryan Heard,tests/aggregation_regress/tests.py,1,snapshots\c6b4d62fa2c7f73b87f6ae7e8cf1d64ee5312dc5\tests\aggregation_regress\tests.py
c6b4d62fa2c7f73b87f6ae7e8cf1d64ee5312dc5,2021-07-02T15:09:13-05:00,Ryan Heard,tests/expressions/tests.py,1,snapshots\c6b4d62fa2c7f73b87f6ae7e8cf1d64ee5312dc5\tests\expressions\tests.py
c6b4d62fa2c7f73b87f6ae7e8cf1d64ee5312dc5,2021-07-02T15:09:13-05:00,Ryan Heard,tests/queries/test_q.py,1,snapshots\c6b4d62fa2c7f73b87f6ae7e8cf1d64ee5312dc5\tests\queries\test_q.py
c6b4d62fa2c7f73b87f6ae7e8cf1d64ee5312dc5,2021-07-02T15:09:13-05:00,Ryan Heard,tests/queries/test_qs_combinators.py,1,snapshots\c6b4d62fa2c7f73b87f6ae7e8cf1d64ee5312dc5\tests\queries\test_qs_combinators.py
